,Customer_ID,Transaction_ID,Product,Sales_Amount,Quantity,SKU
534,3999,792,liquor,8.6,1.0,TMCUQ
535,4481,793,mustard,5.61,1.0,OUENR
536,4422,795,flower soil/fertilizer,11.88,1.0,HXE7H
537,1270,797,ketchup,2.73,1.0,360JS
538,1270,797,other vegetables,22.09,3.0,LG6Y2
539,1270,797,other vegetables,86.62,4.0,LJ26I
540,3248,798,yogurt,6.07,1.0,C7BXU
541,3248,798,other vegetables,64.97,3.0,LJ26I
542,597,800,other vegetables,21.66,1.0,LJ26I
543,5079,801,turkey,18.32,1.0,3RJ5R
544,5109,802,meat spreads,14.88,1.0,H8WLV
545,4200,803,ready soups,8.5,1.0,89U3Y
546,3267,805,detergent,10.43,1.0,U6GWD
547,6617,806,UHT-milk,11.62,1.0,RD3XR
548,8897,808,dish cleaner,4.88,1.0,2XXGI
549,2384,810,detergent,11.46,1.0,7GQRJ
550,2384,810,cream,8.88,1.0,GWJMM
551,312,814,flower soil/fertilizer,60.82,2.0,MYO8D
552,2425,816,detergent,11.46,1.0,7GQRJ
553,574,818,cream,6.69,1.0,Y8V8J
554,410,819,dessert,7.73,2.0,W1ZMG
555,410,819,margarine,16.56,1.0,DP4O9
556,410,819,pet care,12.87,1.0,DWJC4
557,410,819,Instant food products,13.89,1.0,OUC6J
558,4176,821,white bread,18.52,0.34,U8PIH
559,8236,825,pastry,55.09,2.0,Q8TDT
560,788,826,spices,1.68,1.0,RVG1H
561,6195,827,berries,4.08,2.0,GKNOY
562,6172,828,detergent,5.38,1.0,3CUG7
563,7632,829,detergent,7.1,1.0,W2MBN
564,3182,832,sparkling wine,21.27,1.0,1XV6A
565,4450,833,dish cleaner,3.34,1.0,MRE4J
566,3773,837,dessert,7.73,2.0,W1ZMG
567,3773,837,mustard,2.37,1.0,QD4DC
568,3773,837,soda,4.12,1.0,TNY4W
569,3156,838,pudding powder,3.42,1.0,Q1NXK
570,1710,844,flower soil/fertilizer,21.16,1.0,XEP2E
571,7223,846,canned vegetables,9.93,1.0,PQ5EZ
572,1849,847,cream,10.25,1.0,2517R
573,4073,848,decalcifier,3.97,1.0,AA3Y0
574,4073,848,chicken,10.37,1.0,9EUNP
575,4073,848,spices,3.51,1.0,8XU9Y
576,5458,850,margarine,18.32,1.0,2228Z
577,5378,851,decalcifier,8.08,1.0,UFXVS
578,50,859,detergent,6.54,1.0,MGNU4
579,12,860,whisky,21.0,1.0,YTKQG
580,1276,862,frozen vegetables,8.8,1.0,ORR0O
581,620,866,pip fruit,37.38,1.0,QRYZ7
582,1666,867,turkey,10.62,1.0,M780D
583,6550,868,male cosmetics,10.02,1.0,ZD3Z4
584,3791,872,pasta,3.04,1.0,05B2E
585,6989,873,margarine,27.27,1.0,31IUT
586,1494,874,sauces,22.46,1.0,0OD58
587,3054,878,margarine,36.93,2.0,4JE48
588,3054,878,pasta,7.46,1.0,D7CQM
589,3054,878,decalcifier,5.37,2.0,N0O1G
590,5279,879,ready soups,20.13,1.0,FZV44
591,1349,881,mustard,7.0,1.0,36WYR
592,807,882,dish cleaner,20.25,2.0,MWOXV
593,807,882,dish cleaner,16.25,4.0,9TF6B
594,7570,883,dish cleaner,9.38,3.0,7Z8G9
595,7934,884,butter milk,7.53,2.0,CVGWO
596,7934,884,berries,6.92,1.0,AJBZ0
597,1622,885,detergent,4.88,2.0,IP6VW
598,8409,886,decalcifier,9.45,3.0,VU316
599,8409,886,butter,7.94,1.0,SJ1N5
600,8409,886,margarine,26.09,1.0,BOH1U
601,8409,886,decalcifier,40.26,3.0,4MO0M
602,8409,886,spices,195.34,3.0,QMSAV
603,188,887,soda,49.56,1.0,881OB
604,188,887,soda,88.88,1.0,F985N
605,8339,891,dessert,11.16,2.0,ISRFR
606,8339,891,pasta,13.61,2.0,LVYX5
607,8339,891,berries,15.83,1.0,20XCP
608,8339,893,house keeping products,10.57,1.0,GQH4S
609,6843,899,liqueur,14.0,2.0,HKLEU
610,7746,900,sugar,20.37,1.0,8YTZV
611,5457,904,specialty bar,33.51,1.0,C07LW
612,5457,904,Instant food products,13.89,1.0,OUC6J
613,1985,906,soda,11.73,2.0,TZYVQ
614,1985,906,pudding powder,19.56,1.0,B78UJ
615,1985,906,yogurt,6.07,1.0,C7BXU
616,915,907,detergent,8.79,1.0,85P5R
617,5581,908,pasta,3.53,1.0,TKZXY
618,344,911,dessert,7.73,2.0,W1ZMG
619,9457,913,butter,195.83,2.0,4SPDG
620,9536,915,fruit/vegetable juice,6.38,1.0,A72X8
621,3657,917,house keeping products,6.18,1.0,NAGXG
622,3549,922,tropical fruit,20.17,74.0,TD3DD
623,7133,923,white bread,17.97,0.33,U8PIH
624,3796,926,margarine,20.64,2.0,4U4O9
625,3796,926,berries,15.83,1.0,20XCP
626,3796,926,brandy,128.62,1.0,7C0T1
627,3796,926,candy,42.83,5.0,EDF4L
628,1877,928,house keeping products,10.57,1.0,GQH4S
629,1877,928,decalcifier,6.75,1.0,69PF4
630,1877,928,chicken,11.32,2.0,A72OR
631,1877,928,margarine,21.43,2.0,HCTMU
632,145,929,dish cleaner,7.29,1.0,7FGIM
633,145,929,other vegetables,25.18,1.0,B87MU
634,145,929,dessert,5.43,2.0,MZL43
635,145,929,pasta,3.51,1.0,6FGVE
636,78,930,spices,47.22,1.0,CM8EQ
637,78,930,butter,31.77,1.0,3YDVF
638,5244,933,decalcifier,4.8,2.0,7LJOW
639,5244,933,margarine,30.83,1.0,BA88U
640,5244,933,other vegetables,43.3,2.0,LJ26I
641,5244,933,Instant food products,13.89,1.0,OUC6J
642,1541,934,Instant food products,6.42,3.0,5TPXK
643,1541,934,other vegetables,25.2,3.0,PV9XZ
644,1541,934,liqueur,6.06,1.0,1AORX
645,7468,936,mustard,10.96,1.0,P9S1S
646,6228,938,berries,17.54,1.0,X59YE
647,6228,938,dessert,2.67,1.0,MZL43
648,6228,938,other vegetables,11.02,2.0,0ZTQC
649,6228,938,butter,31.77,1.0,3YDVF
650,4256,939,detergent,11.46,1.0,7GQRJ
651,4010,940,margarine,8.1,1.0,BDD5Z
652,1927,941,cream,4.3,1.0,ZUN8X
653,4902,942,flower soil/fertilizer,22.25,1.0,NIXNF
654,3498,943,detergent,20.87,2.0,U6GWD
655,1923,944,tropical fruit,21.27,78.0,CYRX4
656,1308,945,dish cleaner,3.34,1.0,MRE4J
657,2085,947,house keeping products,11.75,1.0,TMW2A
658,1927,948,cream,7.38,1.0,4BVUF
659,1048,952,chicken,4.88,1.0,754HG
660,1048,952,margarine,18.32,1.0,2228Z
661,1048,952,tropical fruit,20.17,74.0,MY4PF
662,8727,954,frankfurter,12.25,1.0,J4MPJ
663,1470,955,fruit/vegetable juice,6.21,1.0,NPV8G
664,2436,957,house keeping products,8.25,1.0,81AIS
665,6877,958,specialty bar,11.18,1.0,WVJIW
666,4709,959,other vegetables,43.3,2.0,LJ26I
667,7368,962,margarine,5.37,1.0,2BK2Z
668,8103,963,fruit/vegetable juice,10.98,1.0,M4TM4
669,9330,964,soda,25.21,1.0,1IIC6
670,9330,964,soda,3.53,1.0,0SQIM
671,9560,966,dessert,3.85,1.0,W1ZMG
672,4417,967,dessert,7.73,2.0,W1ZMG
673,7245,968,dish cleaner,10.56,1.0,967JZ
674,3470,971,fruit/vegetable juice,14.05,1.0,CTN07
675,3470,971,margarine,17.62,3.0,TJ07D
676,3470,971,chicken,15.15,1.0,0LCSZ
677,2447,972,detergent,10.43,1.0,U6GWD
678,5528,974,flower soil/fertilizer,30.41,1.0,MYO8D
679,988,975,detergent,11.46,1.0,7GQRJ
680,5749,978,chocolate,0.75,1.0,Y203L
681,6377,981,berries,13.61,2.0,YRULF
682,6377,981,spices,8.98,1.0,GGYTB
683,6377,981,butter,5.61,1.0,8C752
684,6377,981,ketchup,32.05,1.0,ML051
685,6377,981,margarine,8.73,1.0,1EIY7
686,6377,981,decalcifier,8.29,1.0,HYDRJ
687,6377,981,fruit/vegetable juice,24.67,1.0,GLSK6
688,685,982,ready soups,11.18,2.0,UCK6F
689,6583,983,margarine,21.43,2.0,HCTMU
690,1660,985,chocolate,0.94,2.0,Y203L
691,6316,987,soda,52.09,1.0,PTA6G
692,6316,987,UHT-milk,8.32,1.0,WN5M8
693,4806,988,decalcifier,9.42,1.0,0OZBT
694,39,989,fruit/vegetable juice,10.98,1.0,M4TM4
695,8480,990,berries,4.7,1.0,GAE9M
696,1498,992,specialty fat,20.27,2.0,9FK9X
697,5715,993,detergent,10.43,1.0,U6GWD
698,2283,995,spices,8.98,1.0,GGYTB
699,2283,995,decalcifier,5.94,2.0,1CJ28
700,2283,995,dessert,3.9,1.0,3AYI8
701,7699,997,fruit/vegetable juice,12.18,1.0,DJ7YG
702,7699,997,fruit/vegetable juice,17.0,1.0,NABDK
703,5266,998,dish cleaner,10.56,1.0,967JZ
704,3027,999,pasta,55.03,4.0,OZCGF
705,3854,1001,liver loaf,37.63,2.0,OE9I3
706,4024,1003,other vegetables,25.18,1.0,B87MU
707,5462,1004,margarine,17.84,1.0,VW5BM
708,8006,1005,detergent,10.43,1.0,U6GWD
709,2304,1007,tidbits,22.53,1.0,DCKPW
710,2304,1007,tidbits,13.32,1.0,J2YHD
711,7898,1008,fruit/vegetable juice,14.05,1.0,CTN07
712,8375,1009,dessert,8.18,1.0,LZO5K
713,8375,1009,dessert,8.18,1.0,L5NG9
714,8375,1009,pasta,2.62,1.0,2EZ4J
715,8375,1009,decalcifier,3.3,1.0,OOS8E
716,8375,1009,specialty fat,29.59,1.0,KK3R7
717,8375,1009,butter,31.77,1.0,3YDVF
718,8163,1013,dish cleaner,3.93,1.0,53F9W
719,3663,1015,house keeping products,5.18,1.0,WG7HI
720,7535,1016,pasta,11.29,2.0,0D3EZ
721,2490,1022,mustard,22.17,2.0,7RY83
722,2490,1022,pastry,15.78,1.0,6MBCQ
723,834,1023,house keeping products,5.79,1.0,JJ9FT
724,715,1025,pasta,42.87,2.0,P62ZZ
725,9221,1027,other vegetables,11.02,2.0,0ZTQC
726,9221,1027,other vegetables,26.1,2.0,9Y7M0
727,3855,1030,house keeping products,6.75,1.0,4DJ5Q
728,1456,1038,dish cleaner,10.5,1.0,EGB8E
729,2650,1039,citrus fruit,4.4,1.0,4084G
730,2650,1039,mustard,13.08,1.0,S85ZO
731,2754,1044,pip fruit,16.88,1.0,RAB29
732,5378,1053,margarine,26.52,1.0,MRI9U
733,6716,1054,cream,4.3,1.0,ZUN8X
734,2389,1056,dish cleaner,9.87,3.0,VXH0U
735,5071,1062,pasta,21.93,1.0,RGYIH
736,3321,1063,male cosmetics,14.79,1.0,OL9U3
737,2556,1065,cream,14.8,1.0,F8BK2
738,2556,1065,cream,14.43,1.0,5FESW
739,3881,1066,cream,9.06,1.0,520UE
740,3489,1068,citrus fruit,42.51,3.0,FY7EH
741,6286,1072,berries,15.83,1.0,20XCP
742,6286,1072,butter,31.77,1.0,3YDVF
743,6441,1074,sauces,6.33,1.0,MEFJ3
744,6441,1074,berries,4.53,1.0,CWB61
745,6441,1074,ketchup,10.32,1.0,R12GW
746,6441,1074,yogurt,6.07,1.0,C7BXU
747,6441,1074,fruit/vegetable juice,24.67,1.0,GLSK6
748,6441,1074,pudding powder,3.42,1.0,Q1NXK
749,3676,1075,dessert,7.73,2.0,W1ZMG
750,3676,1075,decalcifier,30.93,2.0,SU1WQ
751,3676,1075,spices,58.39,2.0,MW1H8
752,3676,1075,spices,94.44,2.0,CM8EQ
753,4069,1078,house keeping products,10.57,1.0,A4R06
754,4598,1081,salt,15.67,1.0,P1T5K
755,4598,1081,cream,6.69,1.0,Y8V8J
756,1524,1082,Instant food products,41.7,1.0,519IW
757,6461,1085,pasta,5.93,1.0,D84IS
758,6461,1085,pasta,10.44,1.0,E3WCF
759,994,1088,butter,47.22,1.0,UP5FR
760,8860,1090,butter,306.0,2.0,NACZN
761,2995,1092,detergent,7.43,1.0,CHY0A
762,7746,1096,sugar,24.43,1.0,EOMR2
763,4909,1100,house keeping products,10.57,1.0,GQH4S
764,4909,1100,house keeping products,9.38,1.0,KZ80B
765,5764,1101,canned vegetables,16.18,1.0,SR20S
766,7280,1102,margarine,11.48,1.0,5S43J
767,7280,1102,ketchup,10.32,1.0,R12GW
768,7280,1102,pudding powder,3.42,1.0,Q1NXK
769,2437,1104,dish cleaner,9.87,3.0,VXH0U
770,1728,1105,canned vegetables,12.83,1.0,SR20S
771,1972,1107,margarine,16.54,1.0,226UR
772,1972,1107,citrus fruit,26.57,1.0,RZW8B
773,1972,1107,pasta,4.19,1.0,STY2R
774,5464,1108,house keeping products,16.91,1.0,F79YP
775,1710,1112,turkey,21.25,2.0,M780D
776,7618,1114,detergent,11.65,1.0,YJTMP
777,8861,1115,soda,11.73,2.0,TZYVQ
778,9470,1120,detergent,10.43,1.0,U6GWD
779,3408,1122,cream,10.25,1.0,2517R
780,3408,1122,pork,8.69,1.0,Q8411
781,6655,1123,house keeping products,10.3,1.0,5EUUS
782,1525,1125,Instant food products,41.7,1.0,519IW
783,2732,1128,house keeping products,5.79,1.0,JJ9FT
784,2732,1128,house keeping products,6.35,1.0,2NYLG
785,2732,1128,house keeping products,12.62,1.0,COV0L
786,4363,1131,margarine,11.46,2.0,LN9RY
787,8745,1134,spices,8.73,2.0,7TRXD
788,8745,1134,ketchup,9.9,1.0,CDW3A
789,8745,1134,ketchup,5.29,2.0,W14J3
790,4764,1136,detergent,10.43,1.0,U6GWD
791,5833,1137,dish cleaner,20.25,2.0,MWOXV
792,5848,1138,detergent,6.54,1.0,MGNU4
793,6696,1140,frozen vegetables,21.75,1.0,W45SJ
794,8452,1141,detergent,10.43,1.0,U6GWD
795,2708,1142,canned vegetables,4.94,1.0,ZT2G0
796,707,1143,dish cleaner,8.37,1.0,J2LBX
797,4904,1144,mustard,14.01,2.0,36WYR
798,1480,1146,pip fruit,16.12,1.0,Z0UBN
799,5814,1150,pip fruit,2.75,1.0,TDARA
800,3715,1151,dish cleaner,5.37,2.0,S7QET
801,3323,1152,detergent,11.46,1.0,7GQRJ
802,3445,1153,citrus fruit,2.4,1.0,EV0DF
803,3445,1153,citrus fruit,4.57,1.0,0S4F6
804,3445,1153,citrus fruit,2.59,1.0,0T6EB
805,7349,1157,sugar,15.4,1.0,YOI8O
806,3383,1158,mustard,10.96,1.0,P9S1S
807,3383,1158,UHT-milk,8.77,1.0,T8N9J
808,3158,1159,detergent,11.65,1.0,07GHA
809,3158,1159,canned fish,19.12,1.0,Q4DBK
810,673,1160,sauces,44.92,2.0,0OD58
811,5926,1161,skin care,28.88,1.0,29GV1
812,5926,1161,detergent,10.43,1.0,U6GWD
813,7235,1162,spices,7.77,2.0,I1PEZ
814,683,1163,decalcifier,12.63,1.0,9LQGA
815,683,1163,dish cleaner,6.69,2.0,MRE4J
816,5314,1167,house keeping products,5.79,1.0,JJ9FT
817,8820,1172,sugar,17.37,1.0,096X4
818,458,1174,dish cleaner,31.5,1.0,KM9TP
819,15,1175,fruit/vegetable juice,3.82,1.0,V8L6W
820,6155,1176,chicken,6.9,1.0,XFAEF
821,6155,1176,berries,17.54,1.0,X59YE
822,6155,1176,butter,92.39,1.0,BXBUH
823,6155,1176,tidbits,29.37,1.0,X6WYL
824,6155,1176,spices,24.95,1.0,3OB6W
825,6155,1176,skin care,8.8,2.0,4J10Q
826,6155,1176,spices,9.2,2.0,1IX2L
827,6155,1176,margarine,8.7,1.0,U3XYL
828,6155,1176,yogurt,6.07,1.0,C7BXU
829,3300,1177,house keeping products,5.59,1.0,Y08UQ
830,1053,1180,sugar,6.87,1.0,VAT9S
831,3728,1181,zwieback,11.62,1.0,EE1JA
832,5719,1183,canned vegetables,9.93,1.0,PQ5EZ
833,3010,1184,canned vegetables,11.25,1.0,IABZV
834,5895,1185,detergent,5.38,1.0,3CUG7
835,8311,1186,misc. beverages,24.53,1.0,MPLG7
836,3313,1188,salt,7.3,1.0,EJXV8
837,4481,1190,mustard,4.06,1.0,90M0E
838,8647,1191,dish cleaner,14.37,1.0,G8OED
839,1137,1193,house keeping products,12.35,1.0,T0OVZ
840,1137,1193,fruit/vegetable juice,10.98,1.0,M4TM4
841,9635,1194,house keeping products,10.57,1.0,A4R06
842,6053,1195,dish cleaner,8.37,1.0,F2HBX
843,3844,1197,canned vegetables,18.81,1.0,5KYT4
844,4073,1199,spices,3.63,2.0,FJZC4
845,4073,1199,margarine,15.13,2.0,0L9E6
846,1300,1200,pasta,7.3,1.0,A9P11
847,1300,1200,pasta,21.34,1.0,ZE55T
848,6719,1202,dish cleaner,11.38,1.0,E6BDF
849,5344,1204,detergent,10.43,1.0,U6GWD
850,3942,1205,detergent,11.25,1.0,AHF52
851,501,1206,dessert,17.21,2.0,MONOC
852,7862,1208,abrasive cleaner,13.1,1.0,8D73U
853,8983,1210,dessert,7.73,2.0,W1ZMG
854,4405,1216,dish cleaner,3.34,1.0,MRE4J
855,4864,1217,detergent,11.65,1.0,07GHA
856,4317,1218,detergent,11.25,1.0,AHF52
857,130,1219,house keeping products,5.79,1.0,JJ9FT
858,9488,1220,cream,7.0,1.0,F83R7
859,2075,1221,detergent,10.43,1.0,U6GWD
860,2075,1221,rubbing alcohol,61.88,1.0,T53UC
861,702,1225,detergent,11.46,1.0,7GQRJ
862,8468,1227,sugar,25.18,1.0,GRTZC
863,4224,1229,fruit/vegetable juice,10.98,1.0,M4TM4
864,6282,1231,detergent,7.15,1.0,7ZDL5
865,8451,1232,house keeping products,5.79,1.0,JJ9FT
866,20,1234,detergent,11.46,1.0,7GQRJ
867,9064,1237,house keeping products,5.79,1.0,JJ9FT
868,7820,1245,ready soups,16.07,1.0,P2HBZ
869,3500,1246,pip fruit,13.25,1.0,KJKFK
870,4720,1247,male cosmetics,10.02,1.0,ZD3Z4
871,4720,1247,dish cleaner,10.56,1.0,967JZ
872,3855,1248,house keeping products,5.79,1.0,JJ9FT
873,2403,1249,pip fruit,16.12,1.0,MNJUQ
874,6067,1257,rubbing alcohol,9.38,1.0,ZYF2U
875,6264,1259,house keeping products,8.12,1.0,83SE2
876,1320,1263,margarine,15.86,1.0,92US4
877,1320,1263,soda,20.07,1.0,YE01C
878,1320,1263,dessert,7.73,2.0,W1ZMG
879,1326,1265,dessert,5.25,2.0,LWE9G
880,7783,1267,cake bar,12.21,1.0,F0FI3
881,2794,1268,berries,9.38,2.0,88T6V
882,8744,1269,detergent,11.46,1.0,7GQRJ
883,8744,1269,pip fruit,12.69,1.0,IDYUJ
884,8222,1270,abrasive cleaner,13.1,1.0,8D73U
885,8852,1277,cream,17.75,2.0,3AN0D
886,8852,1279,house keeping products,5.79,1.0,JJ9FT
887,8031,1280,detergent,10.43,1.0,U6GWD
888,3365,1281,mustard,8.07,1.0,XJCRL
889,5846,1283,cocoa drinks,142.31,4.0,IETXJ
890,219,1289,pasta,7.3,1.0,A9P11
891,8631,1291,pip fruit,7.3,1.0,0Y1U0
892,8633,1292,canned vegetables,4.94,1.0,ZT2G0
893,8633,1292,ready soups,17.37,1.0,4OCQV
894,4436,1293,chocolate,3.69,1.0,R06LS
895,8645,1295,house keeping products,5.79,1.0,JJ9FT
896,8488,1299,abrasive cleaner,9.48,1.0,H0PL2
897,5956,1300,cream,14.43,1.0,5FESW
898,2312,1301,house keeping products,16.91,1.0,F79YP
899,2312,1301,house keeping products,11.04,2.0,3A6LA
900,5604,1304,pasta,2.62,1.0,2EZ4J
901,5604,1304,ready soups,14.25,1.0,DBLSB
902,4613,1307,fruit/vegetable juice,6.35,1.0,536VK
903,7520,1309,soda,5.87,1.0,TZYVQ
904,7520,1309,soda,55.34,1.0,4Z7NW
905,1862,1312,dish cleaner,12.96,2.0,G5878
906,6556,1313,house keeping products,8.12,1.0,83SE2
907,1791,1316,dish cleaner,3.34,1.0,MRE4J
908,5983,1318,cake bar,12.21,1.0,F0FI3
909,2851,1324,fruit/vegetable juice,3.82,1.0,V8L6W
910,17,1325,yogurt,22.27,1.0,XW3IQ
911,5537,1327,chicken,179.62,1.0,I4QKF
912,5537,1327,decalcifier,34.42,1.0,Z37OL
913,5537,1327,other vegetables,43.3,2.0,LJ26I
914,3459,1328,house keeping products,16.91,1.0,F79YP
915,1059,1330,mustard,24.87,1.0,0ZPT1
916,2319,1331,spices,9.2,2.0,1IX2L
917,1665,1332,detergent,6.54,1.0,MGNU4
918,1665,1332,detergent,9.11,1.0,07GHA
919,1665,1332,detergent,9.11,1.0,YJTMP
920,1665,1332,detergent,6.92,1.0,PX1F5
921,1665,1333,detergent,6.92,1.0,PX1F5
922,1787,1334,mustard,1.54,1.0,B0AQH
923,9466,1338,frankfurter,12.25,1.0,J4MPJ
924,9466,1338,dish cleaner,6.48,1.0,G5878
925,9466,1338,pudding powder,3.42,1.0,Q1NXK
926,2398,1339,decalcifier,9.42,1.0,0OZBT
927,2398,1339,margarine,7.86,3.0,5H3T1
928,2821,1341,margarine,7.27,2.0,YVZC5
929,2821,1341,mustard,8.14,1.0,9R1GN
930,5475,1344,dish cleaner,7.29,1.0,7FGIM
931,9457,1345,decalcifier,12.03,2.0,OM2CM
932,3890,1346,citrus fruit,25.83,1.0,0ISQE
933,5341,1347,butter,5.55,1.0,SJXBP
934,5341,1347,butter,7.94,1.0,SJ1N5
935,5341,1347,margarine,11.48,1.0,5S43J
936,5341,1347,soda,3.97,2.0,707VJ
937,5341,1347,ketchup,2.64,1.0,W14J3
938,3719,1348,margarine,24.97,1.0,EFRI7
939,3719,1348,margarine,10.73,1.0,DMQID
940,3719,1348,berries,17.54,1.0,X59YE
941,3719,1348,soda,3.53,1.0,0SQIM
942,3719,1348,dessert,11.58,3.0,W1ZMG
943,3719,1348,tidbits,36.22,1.0,IRQZ4
944,3719,1348,decalcifier,7.2,3.0,7LJOW
945,3719,1348,soda,5.97,3.0,707VJ
946,3719,1348,decalcifier,24.21,1.0,C395R
947,3719,1348,margarine,22.7,1.0,NPO3I
948,3719,1348,ketchup,2.64,1.0,W14J3
949,51,1349,cocoa drinks,15.15,1.0,2WKBS
950,4106,1350,sugar,4.06,1.0,0A6IO
951,5367,1351,chicken,4.88,1.0,754HG
952,5367,1351,margarine,20.54,2.0,U6L1W
953,5367,1351,pasta,9.75,1.0,GB9RX
954,5367,1351,ketchup,2.64,1.0,W14J3
955,7901,1352,brandy,39.29,1.0,55TC6
956,3681,1353,house keeping products,6.35,1.0,2NYLG
957,7581,1354,cream,6.69,1.0,Y8V8J
958,3470,1355,citrus fruit,4.32,1.0,ZGSKV
959,3470,1355,citrus fruit,3.42,1.0,CG1YR
960,3234,1356,brown bread,13.98,1.0,QVSZ4
961,234,1357,fruit/vegetable juice,10.98,1.0,M4TM4
962,3774,1358,specialty fat,22.3,2.0,DZZBG
963,935,1360,house keeping products,6.75,1.0,4DJ5Q
964,935,1360,house keeping products,6.75,1.0,AWK0C
965,165,1361,ketchup,5.67,2.0,S79EQ
966,165,1361,margarine,11.04,3.0,CYAX0
967,295,1362,dish cleaner,7.44,1.0,ISNFA
968,4919,1363,dish cleaner,22.44,1.0,16GCL
969,524,1364,other vegetables,18.06,2.0,19KVU
970,524,1364,berries,14.57,2.0,FQYCX
971,5564,1368,detergent,6.54,1.0,JWAL2
972,2811,1370,berries,9.06,2.0,CWB61
973,2811,1370,butter,7.94,1.0,SJ1N5
974,2811,1370,dessert,7.73,2.0,W1ZMG
975,2811,1370,margarine,2.58,1.0,40874
976,2811,1370,waffles,67.95,1.0,W6RZ8
977,2811,1370,margarine,3.68,1.0,CYAX0
978,7251,1372,sauces,4.75,1.0,01IEO
979,6380,1373,dish cleaner,11.38,1.0,E6BDF
980,1021,1375,pasta,21.93,1.0,RGYIH
981,1552,1377,margarine,5.25,1.0,W85U8
982,1552,1377,margarine,6.18,1.0,9F8O1
983,1928,1378,skin care,4.41,1.0,4J10Q
984,1928,1378,flower soil/fertilizer,27.08,1.0,XEP2E
985,3372,1380,pasta,19.21,1.0,ARZ2R
986,2788,1381,cream,9.06,1.0,520UE
987,8344,1382,decalcifier,10.23,1.0,2IA22
988,8344,1382,decalcifier,30.93,2.0,SU1WQ
989,3226,1383,mustard,4.26,1.0,OVSVH
990,5083,1385,house keeping products,8.25,1.0,81AIS
991,2402,1388,dessert,3.85,1.0,W1ZMG
992,2402,1388,berries,14.36,1.0,U1GN5
993,2402,1388,decalcifier,20.4,2.0,UWKXU
994,2402,1388,skin care,13.66,1.0,7YBOX
995,2402,1388,margarine,70.91,2.0,SEH7I
996,2402,1388,UHT-milk,32.03,1.0,8T4HQ
997,2402,1388,decalcifier,28.66,1.0,V837Q
998,2402,1388,UHT-milk,7.8,1.0,6DQIY
999,3487,1391,cream,8.88,1.0,3AN0D
1000,5229,1395,mustard,13.08,1.0,I4WE0
1001,5229,1395,decalcifier,7.35,1.0,B32W0
1002,4707,1397,male cosmetics,10.02,1.0,ZD3Z4
1003,523,1399,pasta,12.52,2.0,LI0IX
1004,523,1399,spices,14.57,2.0,FS0P8
1005,523,1399,soda,6.23,1.0,JUOQY
1006,2177,1400,brandy,192.45,1.0,2OXQK
1007,4781,1401,spices,25.91,1.0,OJS5N
1008,8345,1402,spices,24.95,1.0,3OB6W
1009,8345,1402,margarine,19.17,2.0,M4315
1010,1725,1404,ready soups,11.18,2.0,UCK6F
1011,1336,1405,margarine,18.32,1.0,2228Z
1012,1336,1405,ketchup,2.64,1.0,W14J3
1013,8722,1407,pet care,12.87,1.0,DWJC4
1014,3774,1408,dessert,15.45,4.0,W1ZMG
1015,3774,1408,specialty fat,11.16,1.0,DZZBG
1016,6192,1409,dish cleaner,10.12,1.0,MWOXV
1017,3751,1412,berries,17.54,1.0,X59YE
1018,3751,1412,waffles,67.95,1.0,W6RZ8
1019,307,1413,butter,7.94,1.0,SJ1N5
1020,8151,1416,berries,15.83,1.0,20XCP
1021,598,1417,abrasive cleaner,13.1,1.0,YDH8O
1022,598,1417,house keeping products,15.0,1.0,5O2CO
1023,3736,1418,decalcifier,10.23,1.0,2IA22
1024,3736,1418,margarine,26.09,1.0,BOH1U
1025,3736,1418,other vegetables,13.05,1.0,9Y7M0
1026,5911,1419,margarine,5.24,2.0,5H3T1
1027,6935,1422,cream,14.8,1.0,F8BK2
1028,6489,1423,salt,6.06,1.0,FO5G6
1029,1610,1427,decalcifier,15.46,1.0,SU1WQ
1030,1610,1427,chicken,18.5,1.0,80GQW
1031,1610,1427,chicken,2.62,1.0,QY5U9
1032,1349,1428,mustard,5.12,1.0,C9H5Z
1033,5297,1433,detergent,11.65,1.0,YJTMP
1034,8163,1434,mustard,18.08,1.0,OIOTM
1035,2312,1435,specialty fat,22.3,2.0,DZZBG
1036,8305,1436,berries,7.27,1.0,FQYCX
1037,8305,1436,margarine,3.81,1.0,BEQNG
1038,8305,1436,pasta,5.64,1.0,0D3EZ
1039,6354,1437,other vegetables,25.18,1.0,B87MU
1040,5848,1438,citrus fruit,14.71,1.0,4JO6R
1041,4167,1439,fruit/vegetable juice,10.98,1.0,M4TM4
1042,6354,1440,other vegetables,25.18,1.0,B87MU
1043,3665,1443,ketchup,5.46,2.0,360JS
1044,3665,1443,pasta,6.81,1.0,LVYX5
1045,472,1445,fruit/vegetable juice,6.35,1.0,536VK
1046,2344,1446,decalcifier,10.23,1.0,2IA22
1047,2344,1446,fruit/vegetable juice,28.12,2.0,CTN07
1048,2344,1446,cocoa drinks,30.3,2.0,2WKBS
1049,3117,1448,chicken,81.45,2.0,AH0E0
1050,3117,1448,chicken,71.84,1.0,WMIC0
1051,3117,1448,pet care,25.74,2.0,DWJC4
1052,3117,1448,chicken,18.5,1.0,80GQW
1053,8103,1450,other vegetables,25.18,1.0,B87MU
1054,901,1452,other vegetables,64.97,3.0,LJ26I
1055,3734,1453,soda,48.54,1.0,DAIME
1056,3734,1453,soda,12.46,2.0,JUOQY
